TimeStamp,Study(1)/NonStudy(2),Specification,Table(T)/Hand(H),Path,PackageName,Light Intensity,RAW Accelerometer X,RAW Accelerometer Y,RAW Accelerometer Z,Displacement(ACC),RAW Gyroscope X,RAW Gyroscope Y,RAW Gyroscope Z,Displacement(Gyro),RAW Gravity X,RAW Gravity Y,RAW Gravity Z,Displacement(Grav),RAW Rotation Vector X,RAW Rotation Vector Y,RAW Rotation Vector Z,Displacement(RotVec),RAW Game Rotation Vector X,RAW Game Rotation Vector Y,RAW Game Rotation Vector Z,Displacement(GameRotVec),RAW Linear Acceleration X,RAW Linear Acceleration Y,RAW Linear Acceleration Z,Displacement(LinAcc),Battery Temperature,Total Memory,Free Memory,Memory Used,Others
2018-02-15-15.18.51.,1,1C,H,Undefined,null,126,1.2832947,4.9799347,8.485046,9.921824455,0.016647339,0,3.05E-04,1.67E-02,1.2378544,4.914022,8.395862,9.806650522,0.24372226,0.111935966,0.60373926,0.660629468,0.24636689,-0.10598844,-0.15300891,0.30877487,0.024407983,-0.017580986,-0.053468704,0.061349352,33.6,882,228,654,71
2018-02-15-15.18.52.,1,1C,H,Undefined,null,124,1.1683655,5.0182495,8.408432,9.861522939,0.017715454,-0.01171875,0.009902954,2.34E-02,1.2277381,4.9075365,8.401139,9.806650388,0.24313846,0.11200368,0.60346186,0.660172214,0.2460734,-0.10539933,-0.15306698,0.308367698,-0.08059335,0.025889397,-0.13791561,0.161821706,33.6,882,228,654,72
2018-02-15-15.18.53.,1,1C,H,Undefined,null,126,1.3024445,4.826706,8.67659,10.01382377,-0.022766113,-0.017044067,-0.007156372,2.93E-02,1.2494661,4.784386,8.468699,9.806649667,0.23774748,0.10813249,0.6086958,0.662364761,0.23942137,-0.10437388,-0.14964384,0.301014581,0.03179562,-0.038792133,-0.01229763,0.051643225,33.6,882,228,654,73
2018-02-15-15.18.54.,1,1C,H,Undefined,null,129,1.2449799,4.845871,8.69574,10.03236437,-0.001464844,-0.006393433,-0.001815796,6.81E-03,1.2571058,4.780282,8.469887,9.80665064,0.23790473,0.10750498,0.608167,0.661833122,0.23913746,-0.10473422,-0.14964353,0.300913887,-0.033856988,-0.017045498,0.07943821,0.088018599,33.6,882,228,654,74
2018-02-15-15.18.55.,1,1C,H,Undefined,null,126,1.2258301,4.8650208,8.599976,9.956438822,0.002792358,0.007461548,0.004562378,9.18E-03,1.2566273,4.7769065,8.471862,9.80665048,0.23793955,0.10695811,0.6067855,0.66048763,0.23895451,-0.10467097,-0.1496317,0.300740612,-0.033088923,-0.012542725,-0.016439438,0.03901861,33.6,882,228,654,75
2018-02-15-15.18.56.,1,1C,H,Undefined,null,126,1.2832947,4.826706,8.67659,10.01135106,0.004928589,0.001068115,0.003509522,6.14E-03,1.261004,4.7754717,8.47202,9.806649985,0.23794083,0.10691747,0.6073786,0.661026435,0.23886336,-0.10484026,-0.14944522,0.300634427,0.019734979,-0.05011511,0.0778923,0.094700602,33.6,882,228,654,76
2018-02-15-15.18.57.,1,1C,H,Undefined,null,126,1.2449799,4.8841705,8.638275,10.00124449,-0.011047363,-0.007461548,-0.001815796,1.35E-02,1.24779,4.788295,8.466738,9.806650868,0.23807299,0.10787857,0.60721827,0.661082871,0.23969352,-0.10422838,-0.14925526,0.300987826,-0.024064302,-0.004835129,-0.010979652,0.026889066,33.6,882,228,654,77
2018-02-15-15.18.58.,1,1C,H,Undefined,null,126,1.1875305,4.9033203,8.638275,10.00362802,0.007064819,0.004257202,0.004562378,9.43E-03,1.2512131,4.781743,8.469934,9.806649902,0.23792695,0.107444435,0.6070617,0.660815744,0.23932993,-0.10428195,-0.1490195,0.300599986,-0.08531213,0.07723093,0.021922112,0.117146725,33.6,882,228,654,78
2018-02-15-15.18.59.,1,1C,H,Undefined,null,126,1.2832947,4.826706,8.580826,9.928469718,0.001846314,-0.009185791,0.005340576,1.08E-02,1.2292218,4.780194,8.474028,9.806650369,0.2371506,0.10818698,0.60682267,0.660438175,0.23937157,-0.103179865,-0.14931387,0.300398843,-0.005899668,0.01975441,0.014943123,0.025462516,33.6,882,228,654,79
2018-02-15-15.19.00.,1,1C,H,Undefined,null,126,1.2832947,4.845871,8.65744,10.00402811,-0.004547119,-0.004928589,-0.003173828,7.42E-03,1.2343749,4.7858453,8.470088,9.80665016,0.23760884,0.10810987,0.6065528,0.660342339,0.23968382,-0.10342807,-0.14898752,0.30057109,0.02732575,-0.023697853,8.62E-04,0.036180493,33.6,882,228,654,80
2018-02-15-15.19.01.,1,1C,H,Undefined,null,126,1.2641449,4.8841705,8.580826,9.954082511,0.002914429,0.012115479,0.002151489,1.26E-02,1.2420331,4.7861156,8.468816,9.806650458,0.23786479,0.10784673,0.60665417,0.660484563,0.23970504,-0.103799544,-0.14891766,0.300681428,-0.037659526,0.05368805,-0.053456306,0.084606284,33.6,882,228,654,81
2018-02-15-15.19.02.,1,1C,H,Undefined,null,126,1.2449799,4.8841705,8.65744,10.01780234,-0.009872437,-0.009185791,0.002151489,1.37E-02,1.2296442,4.7747664,8.477026,9.806650235,0.23688018,0.10807288,0.60716486,0.660636916,0.2390733,-0.103130616,-0.14925233,0.300113686,-0.02494216,0.008213043,0.07305908,0.077635009,33.6,882,228,654,82
2018-02-15-15.19.03.,1,1C,H,Undefined,null,126,1.2066803,4.8841705,8.71489,10.06282796,-0.019454956,-0.005996704,1.53E-05,2.04E-02,1.2237861,4.7832046,8.473115,9.806649605,0.2371999,0.10829382,0.60611355,0.65982193,0.23959123,-0.10289504,-0.14919718,0.300418284,-0.056931853,0.05846691,0.002854347,0.08165637,33.6,882,228,654,83
2018-02-15-15.19.05.,1,1C,H,Undefined,null,126,1.2066803,4.9033203,8.638275,10.00591936,-0.014129639,-0.008117676,-0.002120972,1.64E-02,1.2245842,4.78591,8.471473,9.806650589,0.23721173,0.10865408,0.6070311,0.660728288,0.23975687,-0.10291627,-0.14900306,0.300461357,-0.03847325,0.017871857,-0.07125664,0.0829283,33.6,882,228,654,84
2018-02-15-15.19.06.,1,1C,H,Undefined,null,126,1.1875305,4.9224854,8.542511,9.930538021,0.005050659,0.006790161,-0.003173828,9.04E-03,1.2258822,4.7947917,8.466261,9.806650291,0.23771092,0.10878579,0.60654825,0.660485889,0.24020782,-0.103155404,-0.14931644,0.301058522,-0.059170723,0.04626417,-0.067531586,0.101005262,33.6,882,228,654,85
2018-02-15-15.19.07.,1,1C,H,Undefined,null,126,1.3024445,4.845871,8.67659,10.02307545,-0.001342773,-0.015579224,0.003204346,1.60E-02,1.2329166,4.7805457,8.473292,9.806649675,0.23718835,0.10827744,0.607533,0.661119251,0.23937814,-0.103346154,-0.1491856,0.300397511,0.009869218,0.001657009,0.037356377,0.038673583,33.6,882,228,654,86
2018-02-15-15.19.08.,1,1C,H,Undefined,null,126,1.2449799,4.845871,8.542511,9.899845195,-0.002410889,0.013183594,0.005340576,1.44E-02,1.2322749,4.787716,8.4693365,9.806650125,0.23754269,0.108431935,0.6070821,0.660857542,0.23980816,-0.10332504,-0.14894141,0.300611978,-0.008437753,-0.004840374,-0.14875221,0.149069933,33.6,882,228,654,87
2018-02-15-15.19.09.,1,1C,H,Undefined,null,126,1.2449799,4.8841705,8.69574,10.05091989,0.009307861,0.013183594,-0.005310059,1.70E-02,1.2277567,4.782567,8.472901,9.806650039,0.23713082,0.108495384,0.6073297,0.660947531,0.23957403,-0.102988124,-0.14876035,0.300219772,0.014956474,-0.001030922,0.036636353,0.039585114,33.6,882,228,654,88
2018-02-15-15.19.10.,1,1C,H,Undefined,null,126,1.2449799,4.845871,8.71489,10.04896753,-0.014129639,-0.016647339,0.003204346,2.21E-02,1.2201471,4.780923,8.474928,9.806650207,0.2368045,0.10873161,0.60731417,0.660855079,0.23953432,-0.10257799,-0.14879256,0.300063594,-0.014883637,0.02266121,0.097109795,0.100823437,33.6,882,228,654,89
2018-02-15-15.19.11.,1,1C,H,Undefined,null,126,1.2449799,4.8841705,8.580826,9.951666758,-0.002410889,0.003601074,-0.002120972,4.82E-03,1.2235824,4.7826357,8.473466,9.806649998,0.23700254,0.10864285,0.6072615,0.660863074,0.23960361,-0.10277927,-0.14880246,0.300192672,3.67E-04,1.82E-04,-0.03828144,0.038283627,33.6,882,228,654,90
2018-02-15-15.19.12.,1,1C,H,Undefined,null,126,1.2449799,4.8841705,8.504211,9.885681623,0.007171631,-0.009185791,1.53E-05,1.17E-02,1.2191571,4.784408,8.473104,9.806650567,0.23695546,0.108830445,0.6070843,0.660714237,0.23975965,-0.102504954,-0.14856687,0.300106765,-0.014601111,0.035425186,-0.020981789,0.043684914,33.6,882,228,654,91
2018-02-15-15.19.13.,1,1C,H,Undefined,null,126,1.2641449,4.8841705,8.65744,10.02020215,-0.008804321,0.001464844,-0.004241943,9.88E-03,1.2207903,4.781963,8.474249,9.80665056,0.23693874,0.10872039,0.6072227,0.660817295,0.23960601,-0.10257937,-0.1486204,0.300035982,0.003448248,-0.0173378,0.03921318,0.043013524,33.6,882,228,654,92
2018-02-15-15.19.14.,1,1C,H,Undefined,null,126,1.2449799,4.8650208,8.638275,9.99190659,0.01675415,0.011047363,-0.001052856,2.01E-02,1.2163525,4.77175,8.480641,9.80664995,0.23620802,0.10864008,0.6078819,0.66114847,0.23903134,-0.10227861,-0.14854479,0.299436889,-0.03220713,-0.008725643,0.04725647,0.057849892,33.6,882,228,654,93
2018-02-15-15.19.15.,1,1C,H,Undefined,null,134,1.1300659,4.807556,8.67659,9.983629483,0.027420044,0.024902344,0.003204346,3.72E-02,1.2847419,4.610462,8.559408,9.806650137,0.23124814,0.10057807,0.60999024,0.660060409,0.22965434,-0.10416589,-0.14849268,0.292646074,-0.17616343,0.119983196,-0.08343983,0.228892391,33.6,882,227,655,94
2018-02-15-15.19.16.,1,1C,H,Undefined,null,126,0.91937256,5.1523285,8.523361,10.00197069,0.04978943,0.007858276,-0.023422241,5.56E-02,1.2016726,4.742524,8.499108,9.806650179,0.23433746,0.10758652,0.6070475,0.659541941,0.2375153,-0.101255015,-0.14897318,0.298092442,-0.07324636,0.078748226,-0.23771477,0.260911142,33.6,882,227,655,95
2018-02-15-15.19.17.,1,1C,H,Undefined,null,126,1.1109161,4.826706,8.67659,9.990717663,-0.003479004,0.033416748,-0.003173828,3.37E-02,1.1773654,4.738968,8.504492,9.806650354,0.23368435,0.108550556,0.60633904,0.658816082,0.23759697,-0.09969591,-0.14799835,0.297144925,-0.066577196,0.029309273,0.07114887,0.101753222,33.6,882,228,654,96
2018-02-15-15.19.18.,1,1C,H,Undefined,null,124,1.1875305,4.845871,8.67659,10.00879156,0.002914429,0.004653931,0.004272461,6.96E-03,1.1811095,4.749104,8.498317,9.806650819,0.23420778,0.1088723,0.6066272,0.659320121,0.2381882,-0.09986411,-0.147469,0.297411441,-0.032269835,-9.09E-04,0.037781715,0.049695334,33.6,882,227,655,97
2018-02-15-15.19.19.,1,1C,H,Undefined,null,124,1.1875305,4.826706,8.542511,9.883411035,0.01675415,-6.71E-04,-0.002120972,1.69E-02,1.1767981,4.745345,8.501014,9.806650395,0.23361543,0.10951147,0.60858285,0.661015897,0.23801965,-0.09957701,-0.14738116,0.29713657,-0.027895808,0.002876759,-0.02248764,0.03594643,33.6,882,227,655,98
2018-02-15-15.19.20.,1,1C,H,Undefined,null,131,1.3407593,4.673477,8.944733,10.18073039,0.026351929,0.018508911,-0.026611328,4.18E-02,1.256121,4.5770063,8.581583,9.806650469,0.228776,0.10061113,0.61047095,0.659648269,0.22810632,-0.10212032,-0.1476459,0.290276359,0.13950491,-0.07853651,0.19542408,0.252626551,33.6,882,227,655,99
2018-02-15-15.19.21.,1,1C,H,Undefined,null,124,1.2449799,4.6543274,8.619125,9.87431285,0.006103516,-0.009185791,-0.004241943,1.18E-02,1.114821,4.702662,8.533026,9.806650216,0.23000078,0.10971056,0.6064123,0.657778567,0.23590107,-0.0963714,-0.14934912,0.295367434,0.09281671,-0.06761122,-0.03399849,0.119758574,33.6,882,227,655,100
2018-02-15-15.19.22.,1,1C,H,Undefined,null,134,1.1875305,4.481949,8.829819,9.973153919,-0.024780273,0.004653931,0.015991211,2.99E-02,1.2154388,4.405971,8.6764345,9.80665017,0.22024827,0.09547599,0.6090543,0.654654188,0.21886463,-0.098606475,-0.14903413,0.282552889,-0.046384335,0.009002209,0.021492958,0.051908511,33.6,882,227,655,101
2018-02-15-15.19.23.,1,1C,H,Undefined,null,129,0.61291504,4.730942,8.772354,9.985573181,-0.029052734,-0.059249878,-0.012771606,6.72E-02,1.1057272,4.195411,8.794674,9.806650645,0.20717919,0.09307138,0.61209565,0.652875626,0.20797178,-0.09134653,-0.1514622,0.273015106,-0.57214737,0.44803143,-0.22539616,0.760847031,33.6,882,227,655,1
2018-02-15-15.19.24.,1,1C,H,Undefined,null,124,1.1683655,4.826706,8.561661,9.897686994,0.15205383,-0.04008484,0.063934326,1.70E-01,1.1860441,4.755617,8.493985,9.806649522,0.2341691,0.109964095,0.60996693,0.662560884,0.23868649,-0.09977989,-0.14582725,0.296972817,-0.08145642,0.06470966,0.019289017,0.105804322,33.6,882,227,655,2
2018-02-15-15.19.25.,1,1C,H,Undefined,null,119,1.1875305,5.1331635,8.561661,10.05294162,0.04446411,0.0728302,0.017059326,8.70E-02,1.238564,5.126789,8.2675495,9.806649834,0.25296316,0.120493874,0.60611254,0.667743622,0.25981534,-0.104729556,-0.13977545,0.313064637,-0.16915894,-0.028657913,0.18326378,0.251041104,33.6,882,227,655,3
2018-02-15-15.19.26.,1,1C,H,Undefined,null,111,1.0917511,5.477936,8.446747,10.12656102,0.002914429,0.03981018,-0.002120972,4.00E-02,1.1175741,5.3698726,8.129322,9.806649774,0.26029068,0.13329919,0.6001771,0.667631982,0.27411187,-0.10189501,-0.14357533,0.325781807,0.031406283,-0.080845356,0.08065128,0.118435447,33.6,882,227,655,4
2018-02-15-15.19.27.,1,1C,H,Undefined,null,131,1.5514374,5.1523285,8.293518,9.886146256,0.015701294,0.003601074,-0.001052856,1.61E-02,1.4808186,5.052099,8.2736845,9.80664995,0.2580196,0.10763538,0.60396975,0.665536586,0.25382036,-0.11719523,-0.1410469,0.313135314,0.081180096,-0.013622284,-0.21184635,0.227276595,33.6,882,226,656,5
2018-02-15-15.19.28.,1,1C,H,Undefined,null,129,1.4173737,5.2480927,8.504211,10.09321703,-0.022659302,0.017440796,0.003204346,2.88E-02,1.4061891,5.1293774,8.239084,9.806650063,0.25934535,0.11253272,0.6008751,0.664059116,0.25862414,-0.11418043,-0.14162087,0.31619628,0.005057812,-0.050100803,0.059563637,0.077996787,33.6,882,226,656,6
2018-02-15-15.19.29.,1,1C,H,Undefined,null,126,1.4556732,5.209778,8.446747,10.03036919,0.022094727,0.020645142,-0.004241943,3.05E-02,1.3834461,5.105495,8.257747,9.806650184,0.25715,0.11334007,0.60327226,0.665514473,0.25749907,-0.11254472,-0.14097744,0.314398988,0.0271914,-0.010396481,0.034487724,0.045131609,33.6,882,226,656,7
2018-02-15-15.19.30.,1,1C,H,Undefined,null,126,1.359909,5.2672424,8.523361,10.11142313,-0.005615234,0.005722046,-0.002120972,8.29E-03,1.3733362,5.121515,8.249511,9.806650802,0.2575953,0.11417831,0.6027274,0.665336264,0.25852624,-0.1120545,-0.14054316,0.31487205,1.85E-04,0.015364647,0.048944473,0.051299788,33.6,882,226,656,8
2018-02-15-15.19.31.,1,1C,H,Undefined,null,126,1.4556732,5.190628,8.408432,9.9881596,-0.003479004,-0.01876831,0.008544922,2.09E-02,1.3773961,5.116867,8.251717,9.806649854,0.25731716,0.114312746,0.6041101,0.666504717,0.25821412,-0.112271965,-0.14072478,0.314774506,0.014996171,1.08E-04,0.007056236,0.016573691,33.6,882,226,656,9
2018-02-15-15.19.32.,1,1C,H,Undefined,null,126,1.3982086,5.209778,8.427597,10.00605643,-2.90E-04,0.002532959,0.004272461,4.98E-03,1.3748641,5.1109586,8.2558,9.806649925,0.2567548,0.11466609,0.60551095,0.667618791,0.25787055,-0.11213436,-0.1409402,0.314540101,-0.03975308,0.006634235,0.042038918,0.058237368,33.6,882,226,656,10
2018-02-15-15.19.34.,1,1C,H,Undefined,null,126,1.3982086,5.190628,8.446747,10.01224956,0.001846314,0.005722046,-0.001052856,6.10E-03,1.3747557,5.1142387,8.253787,9.806650323,0.25696704,0.11463825,0.60504633,0.667274343,0.25805503,-0.11216771,-0.14095883,0.314711591,0.035856724,-0.058301926,0.037395477,0.077995134,33.6,882,226,656,11
2018-02-15-15.19.35.,1,1C,H,Undefined,null,124,1.5131378,5.1140137,8.561661,10.08686082,0.017822266,0.025970459,0.008544922,3.26E-02,1.3564259,5.0778675,8.279237,9.806650543,0.2544278,0.114642546,0.60707337,0.668142571,0.25606164,-0.11094523,-0.14143945,0.312860233,0.13066626,-0.0613575,0.123449326,0.189942492,33.6,882,226,656,12
2018-02-15-15.19.36.,1,1C,H,Undefined,null,126,1.2449799,5.094864,8.638275,10.10581066,-0.005615234,0.013183594,1.53E-05,1.43E-02,1.2893797,4.9373107,8.374416,9.8066498,0.2463412,0.11118517,0.60528165,0.662881592,0.24860238,-0.105926655,-0.1413526,0.304965829,-0.067784786,0.029692173,0.05452633,0.091921287,33.6,882,226,656,13
2018-02-15-15.19.37.,1,1C,H,Undefined,null,126,1.3215942,4.9990997,8.65744,10.08409026,-0.012008667,0.014251709,0.008544922,2.05E-02,1.3096367,4.9545193,8.361099,9.806650104,0.24759959,0.111341976,0.60593605,0.663973711,0.24947321,-0.107078046,-0.14098498,0.305907429,-0.050297737,-0.00774765,0.16255093,0.170331128,33.6,882,226,656,14
2018-02-15-15.19.38.,1,1C,H,Undefined,null,126,1.3407593,5.0373993,8.504211,9.974699592,0.014633179,0.003601074,-0.001052856,1.51E-02,1.3115032,4.959001,8.358149,9.806650104,0.24793068,0.11128068,0.6054554,0.663648441,0.24976656,-0.107096575,-0.1405055,0.305932683,-0.014130592,-0.03233719,0.04914856,0.060505772,33.6,882,226,656,15
2018-02-15-15.19.39.,1,1C,H,Undefined,null,126,1.3215942,5.0373993,8.504211,9.972141579,0.008239746,-0.002792358,-0.005310059,1.02E-02,1.3053784,4.939719,8.370517,9.806650367,0.24667653,0.11123449,0.6068192,0.664418515,0.24875318,-0.10650955,-0.14024478,0.304780293,-0.007661462,0.007325649,0.038035393,0.039484861,33.6,882,226,656,16
2018-02-15-15.19.40.,1,1C,H,Undefined,null,126,1.3407593,5.0182495,8.542511,9.997747633,0.006103516,-0.010253906,0.003204346,1.24E-02,1.3007034,4.9328513,8.375293,9.806649995,0.2461644,0.111274384,0.60717684,0.664561973,0.24838658,-0.10622149,-0.1403546,0.304431128,-0.003674388,0.030535698,0.009041786,0.032057509,33.6,882,226,656,17
2018-02-15-15.19.41.,1,1C,H,Undefined,null,126,1.3024445,5.0373993,8.542511,10.00231211,-0.007598877,-0.008453369,0.002532959,1.16E-02,1.3066627,4.9371815,8.371813,9.80664986,0.24670081,0.11088297,0.60620415,0.663807046,0.24865435,-0.10642995,-0.1397766,0.304456595,-0.009189367,0.009077549,-0.09875965,0.099600777,33.6,882,226,656,18
2018-02-15-15.19.42.,1,1C,H,Undefined,null,126,1.3215942,5.056549,8.485046,9.965505739,0.025421143,0.018173218,-0.009185791,3.26E-02,1.3075012,4.9602246,8.35805,9.806650156,0.24770713,0.11158713,0.60617,0.664268454,0.24981463,-0.10678558,-0.13984905,0.305562213,-0.011798978,-0.013134956,-0.010351181,0.0204668,33.6,882,226,656,19
2018-02-15-15.19.43.,1,1C,H,Undefined,null,117,1.1492157,5.2480927,8.389282,9.962089449,-0.005462647,-0.008453369,-0.001724243,1.02E-02,1.1452777,5.1635685,8.258104,9.806649904,0.25280142,0.12265933,0.5959705,0.658888994,0.26210985,-0.10125359,-0.14377442,0.315634198,0.002179861,0.009409428,-0.038729668,0.039915865,33.6,882,225,657,20
2018-02-15-15.19.44.,1,1C,H,Undefined,null,119,1.2258301,5.1714783,8.485046,10.01213528,0.003051758,-0.002059937,0.001480103,3.97E-03,1.2148911,5.075147,8.302849,9.806649732,0.25025907,0.11850279,0.60211205,0.662730288,0.2568071,-0.103550114,-0.1419998,0.311185565,-0.011398554,0.003016949,0.010387421,0.015713928,33.6,882,225,657,21
2018-02-15-15.19.45.,1,1C,H,Undefined,null,122,1.2641449,5.1523285,8.465897,9.990793928,0.015838623,0.009658814,-0.010238647,2.12E-02,1.2306328,5.0571575,8.311503,9.806649845,0.2496387,0.117861256,0.60427034,0.664344338,0.25568032,-0.104107305,-0.14163257,0.310274946,0.048679113,-0.03650379,0.018493652,0.063594008,33.6,882,225,657,22
2018-02-15-15.19.46.,1,1C,H,Undefined,null,122,1.2832947,5.1523285,8.408432,9.944599688,-0.00227356,-0.004196167,0.003601074,5.98E-03,1.2423872,5.0557394,8.310617,9.806649874,0.24996436,0.11744898,0.60449475,0.664597884,0.25558102,-0.104665086,-0.14146002,0.310302071,0.018305063,0.004611492,-0.072527885,0.074944215,33.6,882,225,657,23
2018-02-15-15.19.47.,1,1C,H,Undefined,null,122,1.359909,4.9990997,8.446747,9.908980027,-0.026779175,0.021362305,0.038757324,5.17E-02,1.232203,5.0013137,8.344995,9.806651034,0.24695984,0.116338104,0.606263,0.664889872,0.252781,-0.10307998,-0.13960727,0.306616872,-0.028259516,0.004716396,0.06844139,0.074196149,33.6,882,227,655,24
2018-02-15-15.19.48.,1,1C,H,Undefined,null,118,1.0726013,5.1140137,8.370132,9.867254905,0.08720398,0.08634949,-0.008117676,1.23E-01,1.1077902,4.948933,8.393524,9.806649892,0.24044126,0.11932045,0.6063631,0.663118073,0.25041974,-0.096640155,-0.1421339,0.303729174,0.02071631,0.09171438,-0.1994505,0.220502143,33.6,882,227,655,25
2018-02-15-15.19.49.,1,1C,H,Undefined,null,121,1.0534515,5.094864,8.485046,9.953060075,0.02330017,0.030960083,-0.009185791,3.98E-02,1.1327232,4.934448,8.398724,9.806650995,0.24063183,0.11781602,0.6065132,0.663055468,0.24954177,-0.09753562,-0.14107454,0.302797487,-0.11819363,-0.002331257,-0.07943058,0.142423263,33.6,882,229,653,26
2018-02-15-15.19.50.,1,1C,H,Undefined,null,118,1.0917511,5.0373993,8.619125,10.04274006,-0.01612854,-0.011657715,0.007873535,2.14E-02,1.0856303,4.9833393,8.376045,9.806650477,0.24102819,0.12207067,0.6077495,0.665097956,0.25286967,-0.09514608,-0.1396422,0.304131206,-0.031629086,-0.016324043,0.05868435,0.068634732,33.6,882,229,653,27
2018-02-15-15.19.51.,1,1C,H,Undefined,null,118,1.1492157,5.0373993,8.446747,9.901698002,0.005187988,-0.016983032,-0.008117676,1.95E-02,1.0937842,4.979602,8.377206,9.806649801,0.241073,0.121511966,0.60776305,0.665024266,0.2524361,-0.095694125,-0.1402,0.304199589,0.017026663,-0.029863834,0.017831802,0.038726335,33.6,882,229,653,28
2018-02-15-15.21.45.,2,2A,H,Undefined,null,74,0.21069336,5.1140137,8.580826,9.991401436,-0.07791138,-0.0851593,0.014251709,1.16E-01,0.15768999,5.1047564,8.371797,9.806650246,0.20273522,0.17904074,0.6592512,0.712579329,0.26811382,-0.035666957,-0.09742617,0.28748741,0.031668216,-0.080637455,0.07384205,0.113832875,34.1,882,225,657,37
2018-02-15-15.21.46.,2,2A,H,Undefined,null,90,0.881073,4.826706,8.619125,9.917796943,-0.011856079,-0.35572815,-0.1902771,4.04E-01,0.70726347,4.8501554,8.49389,9.806650618,0.21281542,0.14711139,0.6581776,0.707198641,0.2507717,-0.06360591,-0.099893995,0.277328267,0.104325116,-0.10587692,0.038348198,0.15350647,34.1,882,225,657,38
2018-02-15-15.21.47.,2,2A,H,Undefined,null,80,-0.21069336,5.803543,8.350983,10.17174617,0.13621521,0.07569885,-0.18174744,2.39E-01,0.10286987,5.4730487,8.136679,9.806650266,0.22548702,0.18433376,0.62211335,0.686912186,0.28720772,-0.04832243,-0.13729899,0.321985006,-0.06853184,0.016749382,0.16406536,0.178590586,34.1,882,225,657,39
2018-02-15-15.21.48.,2,2A,H,Undefined,null,66,-0.15322876,5.7460785,8.236053,10.04357836,-0.028900146,-0.009521484,-0.012374878,3.28E-02,-0.076552235,5.6262593,8.031795,9.806650033,0.22955024,0.19441995,0.6064069,0.676920792,0.29790822,-0.04175073,-0.14519832,0.334028417,0.039368056,0.036721706,-0.086746216,0.102094238,34.1,882,267,615,40
2018-02-15-15.21.49.,2,2A,H,Undefined,null,88,0.53630066,4.8841705,8.906433,10.17188717,-0.18762207,0.06611633,0.28909302,3.51E-01,0.5300015,4.9232078,8.464722,9.806650558,0.21552129,0.14822242,0.62891304,0.681139431,0.25437096,-0.060948562,-0.12314026,0.289106963,-0.02113396,-0.1159811,0.19448853,0.227429216,34.1,882,245,637,41
